ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status,ZipCode
79083,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,5940.0,CIB,792,EXP,55-64,to_inst,North,direct,no,20913
58390,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6900.0,CRIF,551,EXP,55-64,to_inst,south,direct,no,69625
40201,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,CRIF,561,CIB,35-44,to_inst,central,direct,no ,71004
116601,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11340.0,CRIF,503,EXP,25-34,not_inst,North,direct,yes,77199
35695,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3240.0,EXP,805,CIB,55-64,to_inst,North,direct,no ,72095
28715,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,CRIF,642,EXP,55-64,not_inst,North,direct,Yes,81497
82047,2019,cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,2U,0.0,EQUI,748,EXP,25-34,to_inst,south,direct,Yes,75560
25410,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,-6540.0,EXP,741,EXP,55-64,to_inst,south,direct,no ,64761
35660,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,626500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,7920.0,EQUI,601,EXP,35-44,to_inst,south,direct,yes,75135
98246,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,30000.0,CIB,639,CIB,35-44,not_inst,North,direct,no ,68763
66232,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,11340.0,CRIF,578,EXP,45-54,not_inst,south,direct,no,96716
91972,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,986500,180.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3480.0,CIB,757,EXP,45-54,to_inst,south,direct,Yes,54049
31865,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5160.0,CIB,883,CIB,45-54,to_inst,North,direct,no ,96737
32467,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8160.0,CRIF,634,CIB,55-64,not_inst,south,direct,no,52079
33453,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,CRIF,644,CIB,55-64,not_inst,North,direct,Yes,38936
66733,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,566500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9120.0,EQUI,801,EXP,35-44,to_inst,south,direct,yes,61409
39209,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11760.0,EXP,846,EXP,55-64,not_inst,North,direct,no,82927
57526,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6000.0,CRIF,824,CIB,45-54,to_inst,central,direct,no ,38233
57192,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,240.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,-4500.0,CIB,578,CIB,55-64,to_inst,North,direct,no ,49953
99573,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4800.0,CRIF,709,CIB,25-34,to_inst,North,direct,no,59485
49246,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2100.0,CIB,711,CIB,55-64,to_inst,North,direct,Yes,85093
104985,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7320.0,EXP,615,CIB,55-64,to_inst,south,direct,no ,92352
104066,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,627,EXP,45-54,to_inst,North,direct,no,34002
100041,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,16680.0,CRIF,618,EXP,55-64,to_inst,North,direct,no,79325
39089,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-0.0,EXP,567,CIB,45-54,to_inst,south,direct,no,56903
67729,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3180.0,CRIF,510,CIB,55-64,to_inst,North,direct,no ,43711
46258,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,166500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,CIB,697,EXP,55-64,to_inst,North-East,direct,no,46264
67169,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11100.0,CIB,692,CIB,35-44,not_inst,south,direct,no,66647
106505,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9840.0,EQUI,645,EXP,45-54,not_inst,North,direct,Yes,92545
85148,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,136500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,-2760.0,EXP,511,CIB,45-54,to_inst,south,direct,no ,63733
68873,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12300.0,CIB,731,CIB,55-64,to_inst,south,direct,no ,89177
67471,2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,426500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7080.0,EXP,667,CIB,45-54,not_inst,south,direct,no,98935
61540,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,2U,14820.0,CRIF,812,CIB,35-44,to_inst,central,direct,yes,47401
34519,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3600.0,CRIF,610,CIB,45-54,to_inst,North,direct,Yes,27336
117417,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,132.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2760.0,EQUI,713,EXP,45-54,to_inst,North,direct,Yes,15999
118185,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,526500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8580.0,EXP,758,EXP,35-44,not_inst,North,direct,no ,14681
96617,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6120.0,CIB,883,EXP,55-64,to_inst,south,direct,no ,70830
93229,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,CRIF,766,CIB,25-34,to_inst,south,direct,no,49342
102575,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,144.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7980.0,CIB,501,EXP,55-64,to_inst,North,direct,no,96284
95421,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,106500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,1740.0,EXP,763,EXP,>74,to_inst,south,direct,no ,40203
96346,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CIB,792,CIB,25-34,to_inst,North,direct,no ,97276
74200,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,346500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6660.0,CRIF,553,EXP,55-64,to_inst,south,direct,no ,83593
124034,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12180.0,CRIF,575,EXP,35-44,not_inst,North,direct,no,98911
114971,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11640.0,CIB,783,CIB,55-64,to_inst,south,direct,no,13663
55237,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-8640.0,EQUI,635,EXP,45-54,to_inst,south,direct,Yes,64916
37635,2019,cf,Joint,pre,type3,p3,l1,nopc,nob/c,506500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6960.0,EXP,561,EXP,55-64,to_inst,North,direct,no ,56724
76634,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,656500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-14580.0,CIB,878,EXP,35-44,not_inst,North,direct,no ,90032
29006,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,1U,4260.0,CRIF,580,CIB,55-64,to_inst,central,direct,no,26507
42041,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6600.0,EQUI,627,EXP,55-64,not_inst,south,direct,yes,91651
102369,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,-5640.0,CIB,619,EXP,55-64,not_inst,North,direct,no ,69996
87802,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,-3420.0,CRIF,843,EXP,>74,to_inst,south,direct,Yes,13501
120780,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,14280.0,CRIF,552,CIB,35-44,not_inst,North-East,direct,no ,77055
99748,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,56500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3180.0,EXP,687,CIB,55-64,to_inst,south,direct,yes,96354
71193,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,266500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5160.0,EXP,781,CIB,35-44,to_inst,North,direct,no ,13399
57252,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7680.0,CIB,544,CIB,35-44,not_inst,North,direct,no ,76363
27535,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,CRIF,679,CIB,45-54,to_inst,south,direct,no ,40379
65495,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,516500,360.0,not_neg,not_int,lpsm,sb,sr,home,1U,4260.0,CRIF,671,EXP,>74,to_inst,south,direct,Yes,98935
61688,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,CIB,847,CIB,55-64,to_inst,North-East,direct,no,30138
79138,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,546500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10500.0,CIB,748,CIB,35-44,not_inst,south,direct,no ,86970
112755,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8640.0,CIB,893,EXP,45-54,to_inst,south,direct,no,64774
72398,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,5040.0,CRIF,866,CIB,25-34,not_inst,North,direct,no ,27931
97220,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9420.0,CIB,544,CIB,45-54,not_inst,south,direct,no,46935
93061,2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,486500,312.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5520.0,EXP,509,CIB,35-44,not_inst,North,direct,no ,88838
112657,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5520.0,CIB,702,EXP,45-54,not_inst,North,direct,no,34800
43948,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1740.0,CRIF,588,EXP,45-54,to_inst,North,direct,Yes,73892
66732,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4440.0,EQUI,599,EXP,35-44,to_inst,south,direct,yes,78626
42539,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1500.0,CRIF,531,CIB,25-34,to_inst,North,direct,yes,21467
100928,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7740.0,EXP,812,EXP,45-54,to_inst,south,direct,no,41551
65431,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,EXP,640,EXP,25-34,to_inst,North,direct,no,42250
87372,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4500.0,CRIF,712,CIB,55-64,not_inst,North,direct,Yes,36070
105914,2019,,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,EXP,607,CIB,45-54,to_inst,south,direct,no ,40537
65948,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,743,CIB,>74,to_inst,south,direct,no,71479
106210,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2220.0,CRIF,668,CIB,25-34,to_inst,North,direct,no,35822
27653,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2580.0,CIB,642,CIB,45-54,to_inst,North,direct,no ,51768
47325,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,606500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,7800.0,EXP,739,EXP,25-34,not_inst,North,direct,no,38846
44239,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,CIB,808,EXP,55-64,to_inst,south,direct,no ,24143
96860,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,CRIF,557,EXP,45-54,to_inst,south,direct,no ,70976
70107,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5820.0,EXP,519,CIB,35-44,to_inst,south,direct,no,94721
114666,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4020.0,CIB,625,CIB,35-44,to_inst,south,direct,no,85095
52159,2019,cf,Female,nopre,type3,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5220.0,EXP,630,CIB,55-64,not_inst,North,direct,no,97392
38695,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1620.0,CIB,539,CIB,25-34,to_inst,North,direct,no,59665
122271,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,466500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-9000.0,CRIF,741,CIB,35-44,not_inst,North,direct,no ,71234
36793,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,6600.0,CIB,781,EXP,25-34,not_inst,North,direct,no ,28078
94018,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7320.0,CRIF,705,CIB,45-54,to_inst,south,direct,no ,36888
104672,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2760.0,CIB,738,CIB,45-54,not_inst,North,direct,Yes,38758
49121,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,CRIF,657,CIB,25-34,not_inst,south,direct,no,81016
109627,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,300.0,not_neg,not_int,lpsm,sb,pr,home,1U,17340.0,EXP,796,CIB,35-44,to_inst,south,direct,Yes,96583
72148,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5160.0,CIB,663,EXP,55-64,to_inst,south,direct,no ,53962
120369,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,17580.0,CIB,565,EXP,35-44,not_inst,North,direct,no ,30551
122896,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,7620.0,CRIF,866,CIB,35-44,to_inst,North,direct,no,31853
31043,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,3000.0,CRIF,664,CIB,35-44,to_inst,North,direct,no,23235
43675,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8640.0,EQUI,526,EXP,65-74,to_inst,central,direct,yes,73303
126813,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,22860.0,EXP,600,EXP,45-54,not_inst,North,direct,no ,16274
52050,2019,cf,Joint,pre,type2,p1,l2,nopc,b/c,66500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3780.0,EXP,678,EXP,25-34,to_inst,North,direct,no,24419
78177,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,CIB,621,EXP,45-54,to_inst,south,direct,no,77131
112453,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5280.0,CRIF,584,EXP,45-54,to_inst,south,direct,no ,53937
122814,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,12480.0,CRIF,641,EXP,55-64,to_inst,North,direct,no ,64399
97645,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,EQUI,517,EXP,>74,to_inst,North,direct,yes,46786
71427,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,146500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,0.0,CIB,649,CIB,45-54,to_inst,south,direct,Yes,35995
104977,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,-3180.0,CIB,663,EXP,>74,to_inst,North,direct,no ,88141
119635,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,13320.0,EQUI,875,EXP,45-54,to_inst,North,direct,yes,48670
74190,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,EXP,511,EXP,45-54,to_inst,North,direct,no ,39425
115465,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1860.0,EQUI,827,EXP,45-54,to_inst,central,direct,Yes,57397
34720,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,116500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,EQUI,839,EXP,25-34,to_inst,North,direct,yes,15676
32515,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3960.0,EXP,699,EXP,>74,to_inst,south,direct,no ,48943
63831,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,877,EXP,65-74,to_inst,North,direct,no,24055
123439,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2880.0,EXP,740,EXP,45-54,to_inst,North,direct,Yes,36080
81929,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8700.0,EXP,583,CIB,45-54,not_inst,south,direct,no,56841
59373,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4020.0,EXP,579,CIB,35-44,to_inst,central,direct,Yes,73514
119885,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3840.0,EXP,592,CIB,25-34,not_inst,North,direct,no ,22922
73677,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,286500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,,EXP,744,CIB,55-64,to_inst,south,direct,no ,70260
113060,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7260.0,EQUI,759,EXP,35-44,not_inst,North,direct,Yes,12960
29679,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7080.0,EXP,783,CIB,65-74,to_inst,south,direct,Yes,74107
89788,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,95820.0,CIB,896,EXP,55-64,not_inst,North,direct,yes,89873
63638,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,12420.0,CRIF,622,EXP,45-54,not_inst,North,direct,no ,79770
64182,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-11820.0,CIB,634,EXP,35-44,not_inst,central,direct,no ,73882
113114,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,CIB,790,EXP,55-64,to_inst,North,direct,no,31414
42449,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,636500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10380.0,EQUI,673,EXP,25-34,not_inst,south,direct,yes,23526
67930,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,-5940.0,CIB,666,CIB,55-64,to_inst,south,direct,no,12131
76648,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,566500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,6480.0,CIB,742,CIB,65-74,to_inst,North,direct,yes,31668
64339,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5760.0,EXP,825,EXP,35-44,not_inst,North,direct,no ,78455
33946,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,576500,180.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,13800.0,CIB,790,CIB,45-54,to_inst,south,direct,no,93321
43585,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10800.0,CRIF,656,EXP,25-34,not_inst,south,direct,no ,21375
49579,2019,ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,240.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,,EQUI,595,EXP,,,south,direct,Yes,90354
33059,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,4260.0,EXP,877,CIB,65-74,not_inst,central,direct,Yes,28789
38078,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,686500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,31620.0,EQUI,621,EXP,55-64,not_inst,central,direct,yes,37636
96180,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3600.0,CIB,781,CIB,55-64,to_inst,North,direct,no,30269
116736,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,CRIF,639,CIB,<25,not_inst,North,direct,Yes,25902
104090,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,616500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,822,EXP,35-44,not_inst,North,direct,no,32469
36021,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,346500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,9360.0,CIB,711,EXP,65-74,to_inst,south,direct,no ,23721
103354,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,276500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,1U,7620.0,CIB,651,EXP,65-74,to_inst,North,direct,no,83797
65299,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,3540.0,EXP,594,CIB,55-64,to_inst,central,direct,no,57582
